Owner,Kind,Constant,Value,Description
MsoEncoding,Enumeration,msoEncodingISCIIBengali,57003,ISCII as used with Bengali
MsoEncoding,Enumeration,msoEncodingISCIITamil,57004,ISCII as used with Tamil
MsoEncoding,Enumeration,msoEncodingISCIITelugu,57005,ISCII as used with Telugu
MsoEncoding,Enumeration,msoEncodingISCIIAssamese,57006,Indian Script Code for Information Interchange (ISCII) as used with Assamese
MsoEncoding,Enumeration,msoEncodingISCIIOriya,57007,ISCII as used with Odia (Oriya)
MsoEncoding,Enumeration,msoEncodingISCIIKannada,57008,ISCII as used with Kannada
MsoEncoding,Enumeration,msoEncodingISCIIMalayalam,57009,ISCII as used with Malayalam
MsoEncoding,Enumeration,msoEncodingISCIIGujarati,57010,ISCII as used with Gujarati
MsoEncoding,Enumeration,msoEncodingISCIIPunjabi,57011,ISCII as used with Punjabi
MsoEncoding,Enumeration,msoEncodingArabicASMO,708,Arabic ASMO
MsoEncoding,Enumeration,msoEncodingArabicTransparentASMO,720,Transparent Arabic
MsoEncoding,Enumeration,msoEncodingKoreanJohab,1361,Korean (Johab)
MsoEncoding,Enumeration,msoEncodingTaiwanCNS,20000,Taiwan CNS
MsoEncoding,Enumeration,msoEncodingTaiwanTCA,20001,Taiwan TCA
MsoEncoding,Enumeration,msoEncodingTaiwanEten,20002,Taiwan Eten
MsoEncoding,Enumeration,msoEncodingTaiwanIBM5550,20003,Taiwan IBM 5550
MsoEncoding,Enumeration,msoEncodingTaiwanTeleText,20004,Taiwan Teletext
MsoEncoding,Enumeration,msoEncodingTaiwanWang,20005,Taiwan Wang
MsoEncoding,Enumeration,msoEncodingIA5IRV,20105,"IA5, International Reference Version (IRV)"
MsoEncoding,Enumeration,msoEncodingIA5German,20106,"German (International Alphabet No. 5, or IA5)"
MsoEncoding,Enumeration,msoEncodingIA5Swedish,20107,IA5 as used with Swedish
MsoEncoding,Enumeration,msoEncodingIA5Norwegian,20108,IA5 as used with Norwegian
MsoEncoding,Enumeration,msoEncodingUSASCII,20127,United States ASCII
MsoEncoding,Enumeration,msoEncodingT61,20261,T61
MsoEncoding,Enumeration,msoEncodingISO6937NonSpacingAccent,20269,ISO 6937 Non-Spacing Accent
MsoEncoding,Enumeration,msoEncodingKOI8R,20866,KOI8-R
MsoEncoding,Enumeration,msoEncodingExtAlphaLowercase,21027,Extended Alpha lowercase
MsoEncoding,Enumeration,msoEncodingKOI8U,21866,K0I8-U
MsoEncoding,Enumeration,msoEncodingEuropa3,29001,Europa
MsoEncoding,Enumeration,msoEncodingHZGBSimplifiedChinese,52936,Simplified Chinese (HZGB)
MsoEncoding,Enumeration,msoEncodingSimplifiedChineseGB18030,54936,Simplified Chinese GB 18030
MsoEncoding,Enumeration,msoEncodingUTF7,65000,UTF-7 encoding
MsoEncoding,Enumeration,msoEncodingUTF8,65001,UTF-8 encoding
MsoExtraInfoMethod,Enumeration,msoMethodGet,0,The value specified in the ExtraInfo parameter is a string that is appended to the address.
MsoExtraInfoMethod,Enumeration,msoMethodPost,1,The value specified in the ExtraInfo parameter is posted as a string or byte array.
MsoExtrusionColorType,Enumeration,msoExtrusionColorTypeMixed,-2,Return value only; indicates a combination of the other states.
MsoExtrusionColorType,Enumeration,msoExtrusionColorAutomatic,1,Extrusion color is based on shape fill.
MsoExtrusionColorType,Enumeration,msoExtrusionColorCustom,2,Extrusion color is independent of shape fill.
MsoFarEastLineBreakLanguageID,Enumeration,MsoFarEastLineBreakLanguageJapanese,1041,Japanese
MsoFarEastLineBreakLanguageID,Enumeration,MsoFarEastLineBreakLanguageKorean,1042,Korean
MsoFarEastLineBreakLanguageID,Enumeration,MsoFarEastLineBreakLanguageSimplifiedChinese,2052,SimplifiedChinese
MsoFarEastLineBreakLanguageID,Enumeration,MsoFarEastLineBreakLanguageTraditionalChinese,1028,TraditionalChinese
MsoFeatureInstall,Enumeration,msoFeatureInstallNone,0,Generates a generic automation error at run time when uninstalled features are called.
MsoFeatureInstall,Enumeration,msoFeatureInstallOnDemand,1,Prompts the user to install new features.
MsoFeatureInstall,Enumeration,msoFeatureInstallOnDemandWithUI,2,Displays a progress meter during installation; does not prompt the user to install new features.
MsoFileDialogType,Enumeration,msoFileDialogOpen,1,Open dialog box.
MsoFileDialogType,Enumeration,msoFileDialogSaveAs,2,Save As dialog box.
MsoFileDialogType,Enumeration,msoFileDialogFilePicker,3,File Picker dialog box.
MsoFileDialogType,Enumeration,msoFileDialogFolderPicker,4,Folder Picker dialog box.
MsoFileDialogView,Enumeration,msoFileDialogViewList,1,Files displayed in a list without details.
MsoFileDialogView,Enumeration,msoFileDialogViewDetails,2,Files displayed in a list with detail information.
MsoFileDialogView,Enumeration,msoFileDialogViewProperties,3,Files displayed in a list with a pane showing the selected file's properties.
MsoFileDialogView,Enumeration,msoFileDialogViewPreview,4,Files displayed in a list with a preview pane showing the selected file.
MsoFileDialogView,Enumeration,msoFileDialogViewThumbnail,5,Files displayed as thumbnails.
MsoFileDialogView,Enumeration,msoFileDialogViewLargeIcons,6,Files displayed as large icons.
MsoFileDialogView,Enumeration,msoFileDialogViewSmallIcons,7,Files displayed as small icons.
MsoFileDialogView,Enumeration,msoFileDialogViewWebView,8,Files displayed in web view.
MsoFileDialogView,Enumeration,msoFileDialogViewTiles,9,Files displayed as tiled icons.
MsoFileFindListBy,Enumeration,msoListbyName,1,
MsoFileFindListBy,Enumeration,msoListbyTitle,2,
MsoFileFindOptions,Enumeration,msoOptionsNew,1,
MsoFileFindOptions,Enumeration,msoOptionsAdd,2,
MsoFileFindOptions,Enumeration,msoOptionsWithin,3,
MsoFileFindSortBy,Enumeration,msoFileFindSortbyAuthor,1,
MsoFileFindSortBy,Enumeration,msoFileFindSortbyDateCreated,2,
MsoFileFindSortBy,Enumeration,msoFileFindSortbyLastSavedBy,3,
MsoFileFindSortBy,Enumeration,msoFileFindSortbyDateSaved,4,
MsoFileFindSortBy,Enumeration,msoFileFindSortbyFileName,5,
MsoFileFindSortBy,Enumeration,msoFileFindSortbySize,6,
MsoFileFindSortBy,Enumeration,msoFileFindSortbyTitle,7,
MsoFileFindView,Enumeration,msoViewFileInfo,1,
MsoFileFindView,Enumeration,msoViewPreview,2,
MsoFileFindView,Enumeration,msoViewSummaryInfo,3,
MsoFileNewAction,Enumeration,msoEditFile,0,Edit a file.
MsoFileNewAction,Enumeration,msoCreateNewFile,1,Create a new file.
MsoFileNewAction,Enumeration,msoOpenFile,2,Open a file.
MsoFileNewSection,Enumeration,msoOpenDocument,0,Open Document section
MsoFileNewSection,Enumeration,msoNew,1,New section
MsoFileNewSection,Enumeration,msoNewfromExistingFile,2,New from Existing File section
MsoFileNewSection,Enumeration,msoNewfromTemplate,3,New from Template section
MsoFileNewSection,Enumeration,msoBottomSection,4,Bottom section
MsoFileType,Enumeration,msoFileTypeAllFiles,1,
MsoFileType,Enumeration,msoFileTypeOfficeFiles,2,
MsoFileType,Enumeration,msoFileTypeWordDocuments,3,
MsoFileType,Enumeration,msoFileTypeExcelWorkbooks,4,
MsoFileType,Enumeration,msoFileTypePowerPointPresentations,5,
MsoFileType,Enumeration,msoFileTypeBinders,6,
MsoFileType,Enumeration,msoFileTypeDatabases,7,
MsoFileType,Enumeration,msoFileTypeTemplates,8,
MsoFileType,Enumeration,msoFileTypeOutlookItems,9,
MsoFileType,Enumeration,msoFileTypeMailItem,10,
MsoFileType,Enumeration,msoFileTypeCalendarItem,11,
MsoFileType,Enumeration,msoFileTypeContactItem,12,
MsoFileType,Enumeration,msoFileTypeNoteItem,13,
MsoFileType,Enumeration,msoFileTypeJournalItem,14,
MsoFileType,Enumeration,msoFileTypeTaskItem,15,
MsoFileType,Enumeration,msoFileTypePhotoDrawFiles,16,
MsoFileType,Enumeration,msoFileTypeDataConnectionFiles,17,
MsoFileType,Enumeration,msoFileTypePublisherFiles,18,
MsoFileType,Enumeration,msoFileTypeProjectFiles,19,
MsoFileType,Enumeration,msoFileTypeDocumentImagingFiles,20,
MsoFileType,Enumeration,msoFileTypeVisioFiles,21,
MsoFileType,Enumeration,msoFileTypeDesignerFiles,22,
MsoFileType,Enumeration,msoFileTypeWebPages,23,
MsoFileValidationMode,Enumeration,msoFileValidationDefault,0,Validate the file (default).
MsoFileValidationMode,Enumeration,msoFileValidationSkip,1,Do not validate the file.
MsoFillType,Enumeration,msoFillMixed,-2,Mixed fill
MsoFillType,Enumeration,msoFillSolid,1,Solid fill
MsoFillType,Enumeration,msoFillPatterned,2,Patterned fill
MsoFillType,Enumeration,msoFillGradient,3,Gradient fill
MsoFillType,Enumeration,msoFillTextured,4,Textured fill
MsoFillType,Enumeration,msoFillBackground,5,Fill is the same as the background.
MsoFillType,Enumeration,msoFillPicture,6,Picture fill
MsoFilterComparison,Enumeration,msoFilterComparisonEqual,0,Column matches CompareTo if the CompareTo value is the same as the Column value.
MsoFilterComparison,Enumeration,msoFilterComparisonNotEqual,1,Column matches CompareTo if the CompareTo value is not equal to the Column value.
MsoFilterComparison,Enumeration,msoFilterComparisonLessThan,2,Column matches CompareTo if the Column value is less than the CompareTo value.
MsoFilterComparison,Enumeration,msoFilterComparisonGreaterThan,3,Column matches CompareTo if the Column value is greater than the CompareTo value.
MsoFilterComparison,Enumeration,msoFilterComparisonLessThanEqual,4,Column matches CompareTo if the Column value is less than or equal to the CompareTo value.
MsoFilterComparison,Enumeration,msoFilterComparisonGreaterThanEqual,5,Column matches CompareTo if the Column value is greater than or equal to the CompareTo value.
MsoFilterComparison,Enumeration,msoFilterComparisonIsBlank,6,Column passes filter if Column is blank.
MsoFilterComparison,Enumeration,msoFilterComparisonIsNotBlank,7,Column passes filter if Column is blank.
MsoFilterComparison,Enumeration,msoFilterComparisonContains,8,Column matches CompareTo if any part of the CompareTo string is contained in the Column value.
MsoFilterComparison,Enumeration,msoFilterComparisonNotContains,9,Column matches CompareTo if any part of the CompareTo string is not contained in the Column value.
MsoFilterConjunction,Enumeration,msoFilterConjunctionAnd,0,And conjunction
MsoFilterConjunction,Enumeration,msoFilterConjunctionOr,1,Or conjunction
MsoFlipCmd,Enumeration,msoFlipHorizontal,0,Flip horizontally.
MsoFlipCmd,Enumeration,msoFlipVertical,1,Flip vertically.
MsoFontLanguageIndex,Enumeration,msoThemeLatin,1,Represents the Latin font face.
MsoFontLanguageIndex,Enumeration,msoThemeComplexScript,2,"Represents the font face for Complex Script languages. The Complex Script language collection supports Arabic, Georgian, Hebrew, Indian, Thai, and Vietnamese alphabets."
MsoFontLanguageIndex,Enumeration,msoThemeEastAsian,3,"Represents the East Asian font face. East Asian Languages include Simplified Chinese, Traditional Chinese, Japanese, and Korean."
MsoGradientColorType,Enumeration,msoGradientColorMixed,-2,Mixed gradient
MsoGradientColorType,Enumeration,msoGradientOneColor,1,One-color gradient
MsoGradientColorType,Enumeration,msoGradientTwoColors,2,Two-color gradient
MsoGradientColorType,Enumeration,msoGradientPresetColors,3,Gradient colors set according to a built-in gradient of the set defined by the MsoPresetGradientType constant.
MsoGradientColorType,Enumeration,msoGradientMultiColor,4,More than two colors
MsoGradientStyle,Enumeration,msoGradientMixed,-2,Gradient is mixed.
MsoGradientStyle,Enumeration,msoGradientHorizontal,1,Gradient running horizontally across the shape.
MsoGradientStyle,Enumeration,msoGradientVertical,2,Gradient running vertically down the shape.
MsoGradientStyle,Enumeration,msoGradientDiagonalUp,3,Diagonal gradient moving from a bottom corner up to the opposite corner.
MsoGradientStyle,Enumeration,msoGradientDiagonalDown,4,Diagonal gradient moving from a top corner down to the opposite corner.
MsoGradientStyle,Enumeration,msoGradientFromCorner,5,Gradient running from a corner to the other three corners.
MsoGradientStyle,Enumeration,msoGradientFromTitle,6,Gradient running from the title outward.
MsoGradientStyle,Enumeration,msoGradientFromCenter,7,Gradient running from the center out to the corners.
MsoGraphicStyleIndex,Enumeration,msoGraphicStyleMixed,-2,A mix of graphic styles
MsoGraphicStyleIndex,Enumeration,msoGraphicStyleNotAPreset,0,No graphic style
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset1,1,Graphic style 1
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset2,2,Graphic style 2
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset3,3,Graphic style 3
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset4,4,Graphic style 4
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset5,5,Graphic style 5
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset6,6,Graphic style 6
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset7,7,Graphic style 7
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset8,8,Graphic style 8
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset9,9,Graphic style 9
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset10,10,Graphic style 10
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset11,11,Graphic style 11
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset12,12,Graphic style 12
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset13,13,Graphic style 13
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset14,14,Graphic style 14
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset15,15,Graphic style 15
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset16,16,Graphic style 16
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset17,17,Graphic style 17
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset18,18,Graphic style 18
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset19,19,Graphic style 19
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset20,20,Graphic style 20
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset21,21,Graphic style 21
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset22,22,Graphic style 22
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset23,23,Graphic style 23
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset24,24,Graphic style 24
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset25,25,Graphic style 25
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset26,26,Graphic style 26
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset27,27,Graphic style 27
MsoGraphicStyleIndex,Enumeration,msoGraphicStylePreset28,28,Graphic style 28
MsoHorizontalAnchor,Enumeration,msoHorizontalAnchorMixed,-2,Return value only; indicates a combination of the other states.
MsoHorizontalAnchor,Enumeration,msoAnchorNone,1,No alignment.
MsoHorizontalAnchor,Enumeration,msoAnchorCenter,2,Text is centered horizontally.
MsoHTMLProjectOpen,Enumeration,msoHTMLProjectOpenSourceView,1,
MsoHTMLProjectOpen,Enumeration,msoHTMLProjectOpenTextView,2,
MsoHTMLProjectState,Enumeration,msoHTMLProjectStateDocumentLocked,1,
MsoHTMLProjectState,Enumeration,msoHTMLProjectStateProjectLocked,2,
MsoHTMLProjectState,Enumeration,msoHTMLProjectStateDocumentProjectUnlocked,3,
MsoHyperlinkType,Enumeration,msoHyperlinkRange,0,Hyperlink applies to a Range object.
MsoHyperlinkType,Enumeration,msoHyperlinkShape,1,Hyperlink applies to a Shape object.
MsoHyperlinkType,Enumeration,msoHyperlinkInlineShape,2,Hyperlink applies to an inline shape. Used only with Microsoft Word.
MsoIconType,Enumeration,msoIconNone,0,
MsoIconType,Enumeration,msoIconAlert,2,
MsoIconType,Enumeration,msoIconTip,3,
MsoIconType,Enumeration,msoIconAlertInfo,4,
MsoIconType,Enumeration,msoIconAlertWarning,5,
MsoIconType,Enumeration,msoIconAlertQuery,6,
MsoIconType,Enumeration,msoIconAlertCritical,7,
MsoIodGroup,Enumeration,msoIodGroupPIAs,0,
MsoIodGroup,Enumeration,msoIodGroupVSTOR35Mgd,1,
MsoIodGroup,Enumeration,msoIodGroupVSTOR40Mgd,2,
MsoLanguageID,Enumeration,msoLanguageIDMixed,-2,The Mixed language
MsoLanguageID,Enumeration,msoLanguageIDNone,0,No language specified
MsoLanguageID,Enumeration,msoLanguageIDNoProofing,1024,No proofing
MsoLanguageID,Enumeration,msoLanguageIDAfrikaans,1078,The Afrikaans language
MsoLanguageID,Enumeration,msoLanguageIDAlbanian,1052,The Albanian language
MsoLanguageID,Enumeration,msoLanguageIDAmharic,1118,The Amharic language
MsoLanguageID,Enumeration,msoLanguageIDArabicAlgeria,5121,The Arabic Algeria language
MsoLanguageID,Enumeration,msoLanguageIDArabicBahrain,15361,The Arabic Bahrain language
MsoLanguageID,Enumeration,msoLanguageIDArabicEgypt,3073,The Arabic Egypt language
MsoLanguageID,Enumeration,msoLanguageIDArabicIraq,2049,The Arabic Iraq language
MsoLanguageID,Enumeration,msoLanguageIDArabicJordan,11265,The Arabic Jordan language
MsoLanguageID,Enumeration,msoLanguageIDArabicKuwait,13313,The Arabic Kuwait language
MsoLanguageID,Enumeration,msoLanguageIDArabicLebanon,12289,The Arabic Lebanon language
MsoLanguageID,Enumeration,msoLanguageIDArabicLibya,4097,The Arabic Libya language
MsoLanguageID,Enumeration,msoLanguageIDArabicMorocco,6145,The Arabic Morocco language
MsoLanguageID,Enumeration,msoLanguageIDArabicOman,8193,The Arabic Oman language
MsoLanguageID,Enumeration,msoLanguageIDArabicQatar,16385,The Arabic Qatar language
MsoLanguageID,Enumeration,msoLanguageIDArabic,1025,The Arabic language
MsoLanguageID,Enumeration,msoLanguageIDArabicSyria,10241,The Arabic Syria language
MsoLanguageID,Enumeration,msoLanguageIDArabicTunisia,7169,The Arabic Tunisia language
MsoLanguageID,Enumeration,msoLanguageIDArabicUAE,14337,The Arabic UAE language
MsoLanguageID,Enumeration,msoLanguageIDArabicYemen,9217,The Arabic Yemen language
MsoLanguageID,Enumeration,msoLanguageIDArmenian,1067,The Armenian language
MsoLanguageID,Enumeration,msoLanguageIDAssamese,1101,The Assamese language
